t,e1,e2,e3,b1,b2,b3,d1,d2,d3
0.3408333333,0.0002595042,0.0000000000,0.0000000000,0.0010017178,0.0000001326,0.0000000000,-0.0069064313,-0.0000045017,-0.0000000000
0.3410000000,0.0002589085,0.0000000000,0.0000000000,0.0010005674,0.0000001318,0.0000000000,-0.0068984996,-0.0000044763,-0.0000000000
0.3411666667,0.0002583142,0.0000000000,0.0000000000,0.0009994183,0.0000001311,0.0000000000,-0.0068905771,-0.0000044510,-0.0000000000
0.3413333333,0.0002577212,0.0000000000,0.0000000000,0.0009982706,0.0000001303,0.0000000000,-0.0068826637,-0.0000044259,-0.0000000000
0.3415000000,0.0002571296,0.0000000000,0.0000000000,0.0009971241,0.0000001296,0.0000000000,-0.0068747594,-0.0000044009,-0.0000000000
0.3416666667,0.0002565393,0.0000000000,0.0000000000,0.0009959790,0.0000001289,0.0000000000,-0.0068668641,-0.0000043761,-0.0000000000
0.3418333333,0.0002559504,0.0000000000,0.0000000000,0.0009948351,0.0000001281,0.0000000000,-0.0068589779,-0.0000043514,-0.0000000000
0.3420000000,0.0002553629,0.0000000000,0.0000000000,0.0009936926,0.0000001274,0.0000000000,-0.0068511008,-0.0000043268,-0.0000000000
0.3421666667,0.0002547767,0.0000000000,0.0000000000,0.0009925514,0.0000001267,0.0000000000,-0.0068432327,-0.0000043024,-0.0000000000
0.3423333333,0.0002541918,0.0000000000,0.0000000000,0.0009914115,0.0000001260,0.0000000000,-0.0068353736,-0.0000042781,-0.0000000000
0.3425000000,0.0002536083,0.0000000000,0.0000000000,0.0009902730,0.0000001253,0.0000000000,-0.0068275236,-0.0000042540,-0.0000000000
0.3426666667,0.0002530261,0.0000000000,0.0000000000,0.0009891357,0.0000001246,0.0000000000,-0.0068196826,-0.0000042300,-0.0000000000
0.3428333333,0.0002524453,0.0000000000,0.0000000000,0.0009879997,0.0000001239,0.0000000000,-0.0068118506,-0.0000042061,-0.0000000000
0.3430000000,0.0002518658,0.0000000000,0.0000000000,0.0009868651,0.0000001232,0.0000000000,-0.0068040276,-0.0000041824,-0.0000000000
0.3431666667,0.0002512876,0.0000000000,0.0000000000,0.0009857317,0.0000001225,0.0000000000,-0.0067962135,-0.0000041588,-0.0000000000
0.3433333333,0.0002507107,0.0000000000,0.0000000000,0.0009845997,0.0000001218,0.0000000000,-0.0067884085,-0.0000041353,-0.0000000000
0.3435000000,0.0002501352,0.0000000000,0.0000000000,0.0009834689,0.0000001211,0.0000000000,-0.0067806124,-0.0000041120,-0.0000000000
0.3436666667,0.0002495610,0.0000000000,0.0000000000,0.0009823394,0.0000001204,0.0000000000,-0.0067728252,-0.0000040888,-0.0000000000
0.3438333333,0.0002489881,0.0000000000,0.0000000000,0.0009812113,0.0000001197,0.0000000000,-0.0067650470,-0.0000040657,-0.0000000000
0.3440000000,0.0002484166,0.0000000000,0.0000000000,0.0009800844,0.0000001191,0.0000000000,-0.0067572778,-0.0000040427,-0.0000000000
0.3441666667,0.0002478463,0.0000000000,0.0000000000,0.0009789589,0.0000001184,0.0000000000,-0.0067495174,-0.0000040199,-0.0000000000
0.3443333333,0.0002472774,0.0000000000,0.0000000000,0.0009778346,0.0000001177,0.0000000000,-0.0067417660,-0.0000039972,-0.0000000000
0.3445000000,0.0002467097,0.0000000000,0.0000000000,0.0009767116,0.0000001170,0.0000000000,-0.0067340235,-0.0000039747,-0.0000000000
0.3446666667,0.0002461434,0.0000000000,0.0000000000,0.0009755899,0.0000001164,0.0000000000,-0.0067262898,-0.0000039522,-0.0000000000
0.3448333333,0.0002455783,0.0000000000,0.0000000000,0.0009744695,0.0000001157,0.0000000000,-0.0067185651,-0.0000039299,-0.0000000000
0.3450000000,0.0002450146,0.0000000000,0.0000000000,0.0009733504,0.0000001151,0.0000000000,-0.0067108492,-0.0000039078,-0.0000000000
0.3451666667,0.0002444522,0.0000000000,0.0000000000,0.0009722325,0.0000001144,0.0000000000,-0.0067031422,-0.0000038857,-0.0000000000
0.3453333333,0.0002438910,0.0000000000,0.0000000000,0.0009711160,0.0000001138,0.0000000000,-0.0066954440,-0.0000038638,-0.0000000000
0.3455000000,0.0002433311,0.0000000000,0.0000000000,0.0009700007,0.0000001131,0.0000000000,-0.0066877547,-0.0000038420,-0.0000000000
0.3456666667,0.0002427726,0.0000000000,0.0000000000,0.0009688867,0.0000001125,0.0000000000,-0.0066800742,-0.0000038203,-0.0000000000
0.3458333333,0.0002422153,0.0000000000,0.0000000000,0.0009677740,0.0000001119,0.0000000000,-0.0066724025,-0.0000037987,-0.0000000000
0.3460000000,0.0002416592,0.0000000000,0.0000000000,0.0009666626,0.0000001112,0.0000000000,-0.0066647397,-0.0000037773,-0.0000000000
0.3461666667,0.0002411045,0.0000000000,0.0000000000,0.0009655524,0.0000001106,0.0000000000,-0.0066570856,-0.0000037560,-0.0000000000
0.3463333333,0.0002405510,0.0000000000,0.0000000000,0.0009644435,0.0000001100,0.0000000000,-0.0066494403,-0.0000037348,-0.0000000000
0.3465000000,0.0002399988,0.0000000000,0.0000000000,0.0009633359,0.0000001094,0.0000000000,-0.0066418038,-0.0000037137,-0.0000000000
0.3466666667,0.0002394479,0.0000000000,0.0000000000,0.0009622296,0.0000001087,0.0000000000,-0.0066341761,-0.0000036927,-0.0000000000
0.3468333333,0.0002388982,0.0000000000,0.0000000000,0.0009611245,0.0000001081,0.0000000000,-0.0066265571,-0.0000036719,-0.0000000000
0.3470000000,0.0002383498,0.0000000000,0.0000000000,0.0009600207,0.0000001075,0.0000000000,-0.0066189469,-0.0000036512,-0.0000000000
0.3471666667,0.0002378027,0.0000000000,0.0000000000,0.0009589182,0.0000001069,0.0000000000,-0.0066113454,-0.0000036306,-0.0000000000
0.3473333333,0.0002372568,0.0000000000,0.0000000000,0.0009578169,0.0000001063,0.0000000000,-0.0066037527,-0.0000036101,-0.0000000000
0.3475000000,0.0002367121,0.0000000000,0.0000000000,0.0009567169,0.0000001057,0.0000000000,-0.0065961687,-0.0000035897,-0.0000000000
0.3476666667,0.0002361687,0.0000000000,0.0000000000,0.0009556182,0.0000001051,0.0000000000,-0.0065885933,-0.0000035694,-0.0000000000
0.3478333333,0.0002356266,0.0000000000,0.0000000000,0.0009545207,0.0000001045,0.0000000000,-0.0065810267,-0.0000035493,-0.0000000000
0.3480000000,0.0002350857,0.0000000000,0.0000000000,0.0009534245,0.0000001039,0.0000000000,-0.0065734688,-0.0000035293,-0.0000000000
0.3481666667,0.0002345461,0.0000000000,0.0000000000,0.0009523296,0.0000001033,0.0000000000,-0.0065659196,-0.0000035094,-0.0000000000
0.3483333333,0.0002340076,0.0000000000,0.0000000000,0.0009512359,0.0000001028,0.0000000000,-0.0065583790,-0.0000034895,-0.0000000000
0.3485000000,0.0002334705,0.0000000000,0.0000000000,0.0009501434,0.0000001022,0.0000000000,-0.0065508471,-0.0000034699,-0.0000000000
0.3486666667,0.0002329345,0.0000000000,0.0000000000,0.0009490523,0.0000001016,0.0000000000,-0.0065433238,-0.0000034503,-0.0000000000
0.3488333333,0.0002323998,0.0000000000,0.0000000000,0.0009479623,0.0000001010,0.0000000000,-0.0065358092,-0.0000034308,-0.0000000000
0.3490000000,0.0002318663,0.0000000000,0.0000000000,0.0009468736,0.0000001005,0.0000000000,-0.0065283032,-0.0000034114,-0.0000000000
0.3491666667,0.0002313340,0.0000000000,0.0000000000,0.0009457862,0.0000000999,0.0000000000,-0.0065208058,-0.0000033922,-0.0000000000
0.3493333333,0.0002308030,0.0000000000,0.0000000000,0.0009447000,0.0000000993,0.0000000000,-0.0065133170,-0.0000033730,-0.0000000000
0.3495000000,0.0002302732,0.0000000000,0.0000000000,0.0009436151,0.0000000988,0.0000000000,-0.0065058369,-0.0000033540,-0.0000000000
0.3496666667,0.0002297446,0.0000000000,0.0000000000,0.0009425314,0.0000000982,0.0000000000,-0.0064983653,-0.0000033351,-0.0000000000
0.3498333333,0.0002292172,0.0000000000,0.0000000000,0.0009414490,0.0000000977,0.0000000000,-0.0064909023,-0.0000033163,-0.0000000000
0.3500000000,0.0002286910,0.0000000000,0.0000000000,0.0009403678,0.0000000971,0.0000000000,-0.0064834479,-0.0000032975,-0.0000000000
0.3501666667,0.0002281660,0.0000000000,0.0000000000,0.0009392878,0.0000000966,0.0000000000,-0.0064760020,-0.0000032789,-0.0000000000
0.3503333333,0.0002276422,0.0000000000,0.0000000000,0.0009382091,0.0000000960,0.0000000000,-0.0064685647,-0.0000032604,-0.0000000000
0.3505000000,0.0002271197,0.0000000000,0.0000000000,0.0009371316,0.0000000955,0.0000000000,-0.0064611359,-0.0000032420,-0.0000000000
0.3506666667,0.0002265983,0.0000000000,0.0000000000,0.0009360554,0.0000000949,0.0000000000,-0.0064537157,-0.0000032237,-0.0000000000
0.3508333333,0.0002260781,0.0000000000,0.0000000000,0.0009349804,0.0000000944,0.0000000000,-0.0064463040,-0.0000032055,-0.0000000000
0.3510000000,0.0002255592,0.0000000000,0.0000000000,0.0009339066,0.0000000939,0.0000000000,-0.0064389008,-0.0000031874,-0.0000000000
0.3511666667,0.0002250414,0.0000000000,0.0000000000,0.0009328341,0.0000000933,0.0000000000,-0.0064315061,-0.0000031695,-0.0000000000
0.3513333333,0.0002245248,0.0000000000,0.0000000000,0.0009317628,0.0000000928,0.0000000000,-0.0064241199,-0.0000031516,-0.0000000000
0.3515000000,0.0002240094,0.0000000000,0.0000000000,0.0009306927,0.0000000923,0.0000000000,-0.0064167421,-0.0000031338,-0.0000000000
0.3516666667,0.0002234951,0.0000000000,0.0000000000,0.0009296238,0.0000000918,0.0000000000,-0.0064093729,-0.0000031161,-0.0000000000
0.3518333333,0.0002229821,0.0000000000,0.0000000000,0.0009285562,0.0000000912,0.0000000000,-0.0064020121,-0.0000030985,-0.0000000000
0.3520000000,0.0002224702,0.0000000000,0.0000000000,0.0009274898,0.0000000907,0.0000000000,-0.0063946597,-0.0000030810,-0.0000000000
0.3521666667,0.0002219595,0.0000000000,0.0000000000,0.0009264247,0.0000000902,0.0000000000,-0.0063873158,-0.0000030636,-0.0000000000
0.3523333333,0.0002214500,0.0000000000,0.0000000000,0.0009253607,0.0000000897,0.0000000000,-0.0063799804,-0.0000030463,-0.0000000000
0.3525000000,0.0002209417,0.0000000000,0.0000000000,0.0009242980,0.0000000892,0.0000000000,-0.0063726533,-0.0000030292,-0.0000000000
0.3526666667,0.0002204345,0.0000000000,0.0000000000,0.0009232365,0.0000000887,0.0000000000,-0.0063653347,-0.0000030121,-0.0000000000
0.3528333333,0.0002199284,0.0000000000,0.0000000000,0.0009221762,0.0000000882,0.0000000000,-0.0063580245,-0.0000029951,-0.0000000000
0.3530000000,0.0002194236,0.0000000000,0.0000000000,0.0009211171,0.0000000877,0.0000000000,-0.0063507227,-0.0000029782,-0.0000000000
0.3531666667,0.0002189199,0.0000000000,0.0000000000,0.0009200593,0.0000000872,0.0000000000,-0.0063434292,-0.0000029613,-0.0000000000
0.3533333333,0.0002184173,0.0000000000,0.0000000000,0.0009190027,0.0000000867,0.0000000000,-0.0063361442,-0.0000029446,-0.0000000000
0.3535000000,0.0002179160,0.0000000000,0.0000000000,0.0009179472,0.0000000862,0.0000000000,-0.0063288675,-0.0000029280,-0.0000000000
0.3536666667,0.0002174157,0.0000000000,0.0000000000,0.0009168930,0.0000000857,0.0000000000,-0.0063215992,-0.0000029115,-0.0000000000
0.3538333333,0.0002169166,0.0000000000,0.0000000000,0.0009158400,0.0000000853,0.0000000000,-0.0063143392,-0.0000028951,-0.0000000000
0.3540000000,0.0002164187,0.0000000000,0.0000000000,0.0009147882,0.0000000848,0.0000000000,-0.0063070875,-0.0000028787,-0.0000000000
0.3541666667,0.0002159219,0.0000000000,0.0000000000,0.0009137377,0.0000000843,0.0000000000,-0.0062998442,-0.0000028625,-0.0000000000
0.3543333333,0.0002154262,0.0000000000,0.0000000000,0.0009126883,0.0000000838,0.0000000000,-0.0062926092,-0.0000028463,-0.0000000000
0.3545000000,0.0002149317,0.0000000000,0.0000000000,0.0009116401,0.0000000833,0.0000000000,-0.0062853825,-0.0000028303,-0.0000000000
0.3546666667,0.0002144383,0.0000000000,0.0000000000,0.0009105931,0.0000000829,0.0000000000,-0.0062781641,-0.0000028143,-0.0000000000
0.3548333333,0.0002139460,0.0000000000,0.0000000000,0.0009095474,0.0000000824,0.0000000000,-0.0062709540,-0.0000027984,-0.0000000000
0.3550000000,0.0002134549,0.0000000000,0.0000000000,0.0009085028,0.0000000819,0.0000000000,-0.0062637522,-0.0000027826,-0.0000000000
0.3551666667,0.0002129649,0.0000000000,0.0000000000,0.0009074595,0.0000000815,0.0000000000,-0.0062565586,-0.0000027669,-0.0000000000
0.3553333333,0.0002124760,0.0000000000,0.0000000000,0.0009064173,0.0000000810,0.0000000000,-0.0062493733,-0.0000027513,-0.0000000000
0.3555000000,0.0002119883,0.0000000000,0.0000000000,0.0009053763,0.0000000806,0.0000000000,-0.0062421963,-0.0000027358,-0.0000000000
0.3556666667,0.0002115016,0.0000000000,0.0000000000,0.0009043366,0.0000000801,0.0000000000,-0.0062350275,-0.0000027203,-0.0000000000
0.3558333333,0.0002110161,0.0000000000,0.0000000000,0.0009032980,0.0000000797,0.0000000000,-0.0062278669,-0.0000027050,-0.0000000000
0.3560000000,0.0002105317,0.0000000000,0.0000000000,0.0009022606,0.0000000792,0.0000000000,-0.0062207146,-0.0000026897,-0.0000000000
0.3561666667,0.0002100484,0.0000000000,0.0000000000,0.0009012244,0.0000000788,0.0000000000,-0.0062135704,-0.0000026745,-0.0000000000
0.3563333333,0.0002095663,0.0000000000,0.0000000000,0.0009001894,0.0000000783,0.0000000000,-0.0062064345,-0.0000026594,-0.0000000000
0.3565000000,0.0002090852,0.0000000000,0.0000000000,0.0008991556,0.0000000779,0.0000000000,-0.0061993068,-0.0000026444,-0.0000000000
0.3566666667,0.0002086052,0.0000000000,0.0000000000,0.0008981230,0.0000000774,0.0000000000,-0.0061921872,-0.0000026295,-0.0000000000
0.3568333333,0.0002081264,0.0000000000,0.0000000000,0.0008970915,0.0000000770,0.0000000000,-0.0061850759,-0.0000026147,-0.0000000000
0.3570000000,0.0002076486,0.0000000000,0.0000000000,0.0008960613,0.0000000766,0.0000000000,-0.0061779727,-0.0000025999,-0.0000000000
0.3571666667,0.0002071719,0.0000000000,0.0000000000,0.0008950322,0.0000000761,0.0000000000,-0.0061708776,-0.0000025852,-0.0000000000
0.3573333333,0.0002066963,0.0000000000,0.0000000000,0.0008940043,0.0000000757,0.0000000000,-0.0061637907,-0.0000025706,-0.0000000000
0.3575000000,0.0002062219,0.0000000000,0.0000000000,0.0008929776,0.0000000753,0.0000000000,-0.0061567120,-0.0000025561,-0.0000000000
0.3576666667,0.0002057485,0.0000000000,0.0000000000,0.0008919520,0.0000000749,0.0000000000,-0.0061496414,-0.0000025417,-0.0000000000
0.3578333333,0.0002052762,0.0000000000,0.0000000000,0.0008909277,0.0000000744,0.0000000000,-0.0061425789,-0.0000025274,-0.0000000000
0.3580000000,0.0002048049,0.0000000000,0.0000000000,0.0008899045,0.0000000740,0.0000000000,-0.0061355245,-0.0000025131,-0.0000000000
0.3581666667,0.0002043348,0.0000000000,0.0000000000,0.0008888825,0.0000000736,0.0000000000,-0.0061284782,-0.0000024989,-0.0000000000
0.3583333333,0.0002038657,0.0000000000,0.0000000000,0.0008878617,0.0000000732,0.0000000000,-0.0061214400,-0.0000024848,-0.0000000000
0.3585000000,0.0002033977,0.0000000000,0.0000000000,0.0008868420,0.0000000728,0.0000000000,-0.0061144098,-0.0000024708,-0.0000000000
0.3586666667,0.0002029308,0.0000000000,0.0000000000,0.0008858235,0.0000000724,0.0000000000,-0.0061073878,-0.0000024568,-0.0000000000
0.3588333333,0.0002024650,0.0000000000,0.0000000000,0.0008848062,0.0000000719,0.0000000000,-0.0061003738,-0.0000024430,-0.0000000000
0.3590000000,0.0002020002,0.0000000000,0.0000000000,0.0008837901,0.0000000715,0.0000000000,-0.0060933679,-0.0000024292,-0.0000000000
0.3591666667,0.0002015365,0.0000000000,0.0000000000,0.0008827751,0.0000000711,0.0000000000,-0.0060863700,-0.0000024155,-0.0000000000
0.3593333333,0.0002010739,0.0000000000,0.0000000000,0.0008817613,0.0000000707,0.0000000000,-0.0060793802,-0.0000024019,-0.0000000000
0.3595000000,0.0002006123,0.0000000000,0.0000000000,0.0008807486,0.0000000703,0.0000000000,-0.0060723984,-0.0000023883,-0.0000000000
0.3596666667,0.0002001518,0.0000000000,0.0000000000,0.0008797371,0.0000000699,0.0000000000,-0.0060654246,-0.0000023748,-0.0000000000
0.3598333333,0.0001996923,0.0000000000,0.0000000000,0.0008787268,0.0000000695,0.0000000000,-0.0060584588,-0.0000023614,-0.0000000000
0.3600000000,0.0001992339,0.0000000000,0.0000000000,0.0008777176,0.0000000691,0.0000000000,-0.0060515010,-0.0000023481,-0.0000000000
0.3601666667,0.0001987765,0.0000000000,0.0000000000,0.0008767096,0.0000000688,0.0000000000,-0.0060445512,-0.0000023348,-0.0000000000
0.3603333333,0.0001983202,0.0000000000,0.0000000000,0.0008757028,0.0000000684,0.0000000000,-0.0060376094,-0.0000023217,-0.0000000000
0.3605000000,0.0001978650,0.0000000000,0.0000000000,0.0008746971,0.0000000680,0.0000000000,-0.0060306755,-0.0000023086,-0.0000000000
0.3606666667,0.0001974108,0.0000000000,0.0000000000,0.0008736925,0.0000000676,0.0000000000,-0.0060237497,-0.0000022955,-0.0000000000
0.3608333333,0.0001969576,0.0000000000,0.0000000000,0.0008726892,0.0000000672,0.0000000000,-0.0060168317,-0.0000022826,-0.0000000000
0.3610000000,0.0001965055,0.0000000000,0.0000000000,0.0008716869,0.0000000668,0.0000000000,-0.0060099217,-0.0000022697,-0.0000000000
0.3611666667,0.0001960544,0.0000000000,0.0000000000,0.0008706858,0.0000000665,0.0000000000,-0.0060030197,-0.0000022569,-0.0000000000
0.3613333333,0.0001956043,0.0000000000,0.0000000000,0.0008696859,0.0000000661,0.0000000000,-0.0059961256,-0.0000022441,-0.0000000000
0.3615000000,0.0001951553,0.0000000000,0.0000000000,0.0008686871,0.0000000657,0.0000000000,-0.0059892394,-0.0000022315,-0.0000000000
0.3616666667,0.0001947073,0.0000000000,0.0000000000,0.0008676895,0.0000000653,0.0000000000,-0.0059823611,-0.0000022189,-0.0000000000
0.3618333333,0.0001942603,0.0000000000,0.0000000000,0.0008666930,0.0000000650,0.0000000000,-0.0059754907,-0.0000022064,-0.0000000000
0.3620000000,0.0001938144,0.0000000000,0.0000000000,0.0008656977,0.0000000646,0.0000000000,-0.0059686282,-0.0000021939,-0.0000000000
0.3621666667,0.0001933695,0.0000000000,0.0000000000,0.0008647035,0.0000000642,0.0000000000,-0.0059617736,-0.0000021815,-0.0000000000
0.3623333333,0.0001929256,0.0000000000,0.0000000000,0.0008637104,0.0000000639,0.0000000000,-0.0059549268,-0.0000021692,-0.0000000000
0.3625000000,0.0001924827,0.0000000000,0.0000000000,0.0008627185,0.0000000635,0.0000000000,-0.0059480879,-0.0000021570,-0.0000000000
0.3626666667,0.0001920409,0.0000000000,0.0000000000,0.0008617277,0.0000000632,0.0000000000,-0.0059412569,-0.0000021448,-0.0000000000
0.3628333333,0.0001916000,0.0000000000,0.0000000000,0.0008607380,0.0000000628,0.0000000000,-0.0059344337,-0.0000021327,-0.0000000000
0.3630000000,0.0001911602,0.0000000000,0.0000000000,0.0008597495,0.0000000625,0.0000000000,-0.0059276184,-0.0000021207,-0.0000000000
0.3631666667,0.0001907214,0.0000000000,0.0000000000,0.0008587622,0.0000000621,0.0000000000,-0.0059208108,-0.0000021087,-0.0000000000
0.3633333333,0.0001902836,0.0000000000,0.0000000000,0.0008577759,0.0000000617,0.0000000000,-0.0059140111,-0.0000020968,-0.0000000000
0.3635000000,0.0001898468,0.0000000000,0.0000000000,0.0008567908,0.0000000614,0.0000000000,-0.0059072192,-0.0000020850,-0.0000000000
0.3636666667,0.0001894110,0.0000000000,0.0000000000,0.0008558068,0.0000000611,0.0000000000,-0.0059004351,-0.0000020732,-0.0000000000
0.3638333333,0.0001889762,0.0000000000,0.0000000000,0.0008548240,0.0000000607,0.0000000000,-0.0058936588,-0.0000020615,-0.0000000000
0.3640000000,0.0001885423,0.0000000000,0.0000000000,0.0008538423,0.0000000604,0.0000000000,-0.0058868903,-0.0000020499,-0.0000000000
0.3641666667,0.0001881095,0.0000000000,0.0000000000,0.0008528617,0.0000000600,0.0000000000,-0.0058801295,-0.0000020383,-0.0000000000
0.3643333333,0.0001876777,0.0000000000,0.0000000000,0.0008518822,0.0000000597,0.0000000000,-0.0058733766,-0.0000020268,-0.0000000000
0.3645000000,0.0001872469,0.0000000000,0.0000000000,0.0008509039,0.0000000593,0.0000000000,-0.0058666313,-0.0000020153,-0.0000000000
0.3646666667,0.0001868171,0.0000000000,0.0000000000,0.0008499267,0.0000000590,0.0000000000,-0.0058598938,-0.0000020040,-0.0000000000
0.3648333333,0.0001863882,0.0000000000,0.0000000000,0.0008489506,0.0000000587,0.0000000000,-0.0058531641,-0.0000019927,-0.0000000000
0.3650000000,0.0001859603,0.0000000000,0.0000000000,0.0008479756,0.0000000584,0.0000000000,-0.0058464421,-0.0000019814,-0.0000000000
0.3651666667,0.0001855335,0.0000000000,0.0000000000,0.0008470018,0.0000000580,0.0000000000,-0.0058397278,-0.0000019702,-0.0000000000
0.3653333333,0.0001851075,0.0000000000,0.0000000000,0.0008460290,0.0000000577,0.0000000000,-0.0058330212,-0.0000019591,-0.0000000000
0.3655000000,0.0001846826,0.0000000000,0.0000000000,0.0008450574,0.0000000574,0.0000000000,-0.0058263223,-0.0000019481,-0.0000000000
0.3656666667,0.0001842587,0.0000000000,0.0000000000,0.0008440869,0.0000000570,0.0000000000,-0.0058196311,-0.0000019371,-0.0000000000
0.3658333333,0.0001838357,0.0000000000,0.0000000000,0.0008431175,0.0000000567,0.0000000000,-0.0058129476,-0.0000019261,-0.0000000000
0.3660000000,0.0001834137,0.0000000000,0.0000000000,0.0008421493,0.0000000564,0.0000000000,-0.0058062718,-0.0000019153,-0.0000000000
0.3661666667,0.0001829926,0.0000000000,0.0000000000,0.0008411821,0.0000000561,0.0000000000,-0.0057996036,-0.0000019045,-0.0000000000
0.3663333333,0.0001825726,0.0000000000,0.0000000000,0.0008402161,0.0000000558,0.0000000000,-0.0057929431,-0.0000018937,-0.0000000000
0.3665000000,0.0001821535,0.0000000000,0.0000000000,0.0008392511,0.0000000555,0.0000000000,-0.0057862902,-0.0000018830,-0.0000000000
0.3666666667,0.0001817353,0.0000000000,0.0000000000,0.0008382873,0.0000000551,0.0000000000,-0.0057796450,-0.0000018724,-0.0000000000
0.3668333333,0.0001813181,0.0000000000,0.0000000000,0.0008373246,0.0000000548,0.0000000000,-0.0057730074,-0.0000018618,-0.0000000000
0.3670000000,0.0001809019,0.0000000000,0.0000000000,0.0008363629,0.0000000545,0.0000000000,-0.0057663775,-0.0000018513,-0.0000000000
0.3671666667,0.0001804866,0.0000000000,0.0000000000,0.0008354024,0.0000000542,0.0000000000,-0.0057597551,-0.0000018409,-0.0000000000
0.3673333333,0.0001800723,0.0000000000,0.0000000000,0.0008344430,0.0000000539,0.0000000000,-0.0057531404,-0.0000018305,-0.0000000000
0.3675000000,0.0001796590,0.0000000000,0.0000000000,0.0008334847,0.0000000536,0.0000000000,-0.0057465332,-0.0000018202,-0.0000000000
0.3676666667,0.0001792465,0.0000000000,0.0000000000,0.0008325275,0.0000000533,0.0000000000,-0.0057399337,-0.0000018099,-0.0000000000
0.3678333333,0.0001788351,0.0000000000,0.0000000000,0.0008315714,0.0000000530,0.0000000000,-0.0057333417,-0.0000017997,-0.0000000000
0.3680000000,0.0001784245,0.0000000000,0.0000000000,0.0008306164,0.0000000527,0.0000000000,-0.0057267573,-0.0000017895,-0.0000000000
0.3681666667,0.0001780149,0.0000000000,0.0000000000,0.0008296625,0.0000000524,0.0000000000,-0.0057201804,-0.0000017794,-0.0000000000
0.3683333333,0.0001776063,0.0000000000,0.0000000000,0.0008287096,0.0000000521,0.0000000000,-0.0057136111,-0.0000017694,-0.0000000000
0.3685000000,0.0001771986,0.0000000000,0.0000000000,0.0008277579,0.0000000518,0.0000000000,-0.0057070494,-0.0000017594,-0.0000000000
0.3686666667,0.0001767918,0.0000000000,0.0000000000,0.0008268073,0.0000000515,0.0000000000,-0.0057004952,-0.0000017495,-0.0000000000
0.3688333333,0.0001763860,0.0000000000,0.0000000000,0.0008258578,0.0000000512,0.0000000000,-0.0056939485,-0.0000017396,-0.0000000000
0.3690000000,0.0001759811,0.0000000000,0.0000000000,0.0008249093,0.0000000509,0.0000000000,-0.0056874093,-0.0000017298,-0.0000000000
0.3691666667,0.0001755771,0.0000000000,0.0000000000,0.0008239619,0.0000000507,0.0000000000,-0.0056808777,-0.0000017200,-0.0000000000
0.3693333333,0.0001751741,0.0000000000,0.0000000000,0.0008230157,0.0000000504,0.0000000000,-0.0056743535,-0.0000017103,-0.0000000000
0.3695000000,0.0001747719,0.0000000000,0.0000000000,0.0008220705,0.0000000501,0.0000000000,-0.0056678368,-0.0000017006,-0.0000000000
0.3696666667,0.0001743707,0.0000000000,0.0000000000,0.0008211264,0.0000000498,0.0000000000,-0.0056613277,-0.0000016910,-0.0000000000
0.3698333333,0.0001739705,0.0000000000,0.0000000000,0.0008201834,0.0000000495,0.0000000000,-0.0056548260,-0.0000016815,-0.0000000000
0.3700000000,0.0001735711,0.0000000000,0.0000000000,0.0008192414,0.0000000492,0.0000000000,-0.0056483317,-0.0000016720,-0.0000000000
0.3701666667,0.0001731727,0.0000000000,0.0000000000,0.0008183006,0.0000000490,0.0000000000,-0.0056418449,-0.0000016626,-0.0000000000
0.3703333333,0.0001727751,0.0000000000,0.0000000000,0.0008173608,0.0000000487,0.0000000000,-0.0056353656,-0.0000016532,-0.0000000000
0.3705000000,0.0001723785,0.0000000000,0.0000000000,0.0008164221,0.0000000484,0.0000000000,-0.0056288937,-0.0000016439,-0.0000000000
0.3706666667,0.0001719828,0.0000000000,0.0000000000,0.0008154845,0.0000000481,0.0000000000,-0.0056224293,-0.0000016346,-0.0000000000
0.3708333333,0.0001715880,0.0000000000,0.0000000000,0.0008145480,0.0000000479,0.0000000000,-0.0056159722,-0.0000016254,-0.0000000000
0.3710000000,0.0001711941,0.0000000000,0.0000000000,0.0008136125,0.0000000476,0.0000000000,-0.0056095226,-0.0000016162,-0.0000000000
0.3711666667,0.0001708011,0.0000000000,0.0000000000,0.0008126781,0.0000000473,0.0000000000,-0.0056030804,-0.0000016071,-0.0000000000
0.3713333333,0.0001704090,0.0000000000,0.0000000000,0.0008117448,0.0000000471,0.0000000000,-0.0055966456,-0.0000015980,-0.0000000000
0.3715000000,0.0001700179,0.0000000000,0.0000000000,0.0008108126,0.0000000468,0.0000000000,-0.0055902182,-0.0000015890,-0.0000000000
0.3716666667,0.0001696276,0.0000000000,0.0000000000,0.0008098814,0.0000000465,0.0000000000,-0.0055837981,-0.0000015800,-0.0000000000
0.3718333333,0.0001692382,0.0000000000,0.0000000000,0.0008089513,0.0000000463,0.0000000000,-0.0055773855,-0.0000015711,-0.0000000000
0.3720000000,0.0001688497,0.0000000000,0.0000000000,0.0008080223,0.0000000460,0.0000000000,-0.0055709802,-0.0000015622,-0.0000000000
0.3721666667,0.0001684621,0.0000000000,0.0000000000,0.0008070943,0.0000000457,0.0000000000,-0.0055645822,-0.0000015534,-0.0000000000
0.3723333333,0.0001680754,0.0000000000,0.0000000000,0.0008061674,0.0000000455,0.0000000000,-0.0055581916,-0.0000015446,-0.0000000000
0.3725000000,0.0001676895,0.0000000000,0.0000000000,0.0008052416,0.0000000452,0.0000000000,-0.0055518083,-0.0000015359,-0.0000000000
