x,y
0.119167,0.430065
0.118291,0.430153
0.117414,0.430238
0.116536,0.430322
0.115658,0.430403
0.114779,0.430483
0.113899,0.43056
0.11302,0.430636
0.112139,0.430709
0.111258,0.430781
0.110377,0.43085
0.109495,0.430918
0.108612,0.430983
0.107729,0.431046
0.106846,0.431107
0.105962,0.431167
0.105077,0.431224
0.104192,0.431279
0.103306,0.431332
0.10242,0.431383
0.101534,0.431432
0.100647,0.431479
0.0997594,0.431524
0.0988714,0.431567
0.097983,0.431607
0.0970941,0.431646
0.0962047,0.431683
0.0953149,0.431717
0.0944246,0.43175
0.0935338,0.43178
0.0926426,0.431809
0.091751,0.431835
0.0908589,0.431859
0.0899664,0.431881
0.0890735,0.431901
0.0881801,0.431919
0.0872863,0.431935
0.086392,0.431948
0.0854974,0.43196
0.0846023,0.431969
0.0837068,0.431977
0.0828109,0.431982
0.0819146,0.431985
0.081018,0.431986
0.0801209,0.431985
0.0792234,0.431982
0.0783255,0.431977
0.0774273,0.43197
0.0765286,0.43196
0.0756296,0.431948
0.0747302,0.431935
0.0738305,0.431919
0.0729304,0.431901
0.0720299,0.431881
0.071129,0.431858
0.0702279,0.431834
0.0693263,0.431807
0.0684244,0.431779
0.0675222,0.431748
0.0666197,0.431715
0.0657168,0.43168
0.0648136,0.431642
0.06391,0.431603
0.0630062,0.431561
0.062102,0.431517
0.0611975,0.431471
0.0602927,0.431423
0.0593876,0.431373
0.0584822,0.43132
0.0575765,0.431266
0.0566705,0.431209
0.0557643,0.43115
0.0548577,0.431089
0.0539509,0.431025
0.0530438,0.43096
0.0521364,0.430892
0.0512288,0.430822
0.0503209,0.43075
0.0494127,0.430676
0.0485043,0.430599
0.0475957,0.430521
0.0466868,0.43044
0.0457777,0.430356
0.0448683,0.430271
0.0439587,0.430184
0.0430489,0.430094
0.0421388,0.430002
0.0412285,0.429908
0.0403181,0.429811
0.0394074,0.429713
0.0384965,0.429612
0.0375854,0.429509
0.0366741,0.429403
0.0357626,0.429296
0.034851,0.429186
0.0339391,0.429074
0.0330271,0.42896
0.0321149,0.428843
0.0312025,0.428725
0.03029,0.428604
0.0293773,0.42848
0.0284645,0.428355
0.0275515,0.428227
0.0266384,0.428097
0.0257251,0.427965
0.0248117,0.42783
0.0238981,0.427694
0.0229845,0.427554
0.0220707,0.427413
0.0211568,0.42727
0.0202428,0.427124
0.0193286,0.426976
0.0184144,0.426825
0.0175001,0.426673
0.0165857,0.426518
0.0156711,0.42636
0.0147565,0.426201
0.0138419,0.426039
0.0129271,0.425875
0.0120123,0.425708
0.0110974,0.42554
0.0101825,0.425369
0.00926748,0.425195
0.00835243,0.42502
0.00743734,0.424842
0.00652221,0.424662
0.00560704,0.424479
0.00469184,0.424294
0.00377661,0.424107
0.00286136,0.423918
0.0019461,0.423726
0.00103083,0.423532
0.000115551,0.423335
-0.000799728,0.423137
-0.001715,0.422936
-0.00263027,0.422732
-0.00354552,0.422526
-0.00446075,0.422318
-0.00537595,0.422108
-0.00629113,0.421895
-0.00720627,0.42168
-0.00812137,0.421463
-0.00903643,0.421243
-0.00995144,0.421021
-0.0108664,0.420796
-0.0117813,0.420569
-0.0126961,0.42034
-0.0136109,0.420108
-0.0145255,0.419875
-0.0154401,0.419638
-0.0163546,0.4194
-0.017269,0.419159
-0.0181834,0.418915
-0.0190976,0.418669
-0.0200117,0.418421
-0.0209257,0.418171
-0.0218395,0.417918
-0.0227533,0.417663
-0.0236669,0.417405
-0.0245804,0.417145
-0.0254937,0.416883
-0.0264069,0.416618
-0.02732,0.416351
-0.0282329,0.416081
-0.0291456,0.415809
-0.0300582,0.415535
-0.0309705,0.415258
-0.0318828,0.414979
-0.0327948,0.414697
-0.0337066,0.414413
-0.0346182,0.414127
-0.0355297,0.413838
-0.0364409,0.413547
-0.0373519,0.413253
-0.0382627,0.412957
-0.0391733,0.412659
-0.0400836,0.412358
-0.0409937,0.412054
-0.0419036,0.411749
-0.0428132,0.411441
-0.0437226,0.41113
-0.0446317,0.410817
-0.0455405,0.410502
-0.0464491,0.410184
-0.0473574,0.409863
-0.0482654,0.409541
-0.0491731,0.409215
-0.0500806,0.408888
-0.0509877,0.408558
-0.0518945,0.408225
-0.052801,0.40789
-0.0537072,0.407553
-0.0546131,0.407213
-0.0555187,0.40687
-0.0564239,0.406526
-0.0573288,0.406178
-0.0582333,0.405829
-0.0591374,0.405476
-0.0600413,0.405122
-0.0609447,0.404765
-0.0618478,0.404405
-0.0627505,0.404043
-0.0636528,0.403679
-0.0645547,0.403312
-0.0654562,0.402942
-0.0663573,0.40257
-0.0672581,0.402196
-0.0681584,0.401819
-0.0690582,0.401439
-0.0699577,0.401057
-0.0708567,0.400673
-0.0717553,0.400286
-0.0726534,0.399897
-0.0735511,0.399505
-0.0744483,0.399111
-0.075345,0.398714
-0.0762413,0.398314
-0.0771371,0.397913
-0.0780324,0.397508
-0.0789272,0.397101
-0.0798216,0.396692
-0.0807154,0.39628
-0.0816087,0.395866
-0.0825015,0.395449
-0.0833937,0.395029
-0.0842855,0.394607
-0.0851767,0.394183
-0.0860673,0.393756
-0.0869574,0.393327
-0.087847,0.392895
-0.0887359,0.39246
-0.0896244,0.392023
-0.0905122,0.391583
-0.0913994,0.391141
-0.0922861,0.390697
-0.0931721,0.39025
-0.0940576,0.3898
-0.0949424,0.389348
-0.0958267,0.388893
-0.0967103,0.388435
-0.0975932,0.387976
-0.0984755,0.387513
-0.0993572,0.387048
-0.100238,0.386581
-0.101119,0.386111
-0.101998,0.385638
-0.102877,0.385163
-0.103756,0.384685
-0.104633,0.384205
-0.10551,0.383722
-0.106387,0.383237
-0.107262,0.382749
-0.108137,0.382259
-0.109011,0.381766
-0.109884,0.38127
-0.110757,0.380772
-0.111629,0.380271
-0.1125,0.379768
-0.11337,0.379262
-0.11424,0.378754
-0.115109,0.378243
-0.115977,0.377729
-0.116844,0.377213
-0.117711,0.376695
-0.118576,0.376173
-0.119441,0.375649
-0.120305,0.375123
-0.121168,0.374594
-0.122031,0.374062
-0.122892,0.373528
-0.123753,0.372992
-0.124613,0.372452
-0.125472,0.37191
-0.12633,0.371366
-0.127187,0.370819
-0.128043,0.370269
-0.128899,0.369717
-0.129753,0.369162
-0.130607,0.368605
-0.13146,0.368045
-0.132311,0.367482
-0.133162,0.366917
-0.134012,0.366349
-0.134861,0.365779
-0.135709,0.365206
-0.136556,0.36463
-0.137402,0.364052
-0.138247,0.363471
-0.139091,0.362888
-0.139934,0.362302
-0.140776,0.361713
-0.141617,0.361122
-0.142457,0.360528
-0.143296,0.359931
-0.144134,0.359332
-0.144971,0.358731
-0.145807,0.358127
-0.146642,0.35752
-0.147476,0.35691
-0.148308,0.356298
-0.14914,0.355683
-0.14997,0.355066
-0.1508,0.354446
-0.151628,0.353824
-0.152455,0.353199
-0.153281,0.352571
-0.154106,0.35194
-0.15493,0.351308
-0.155752,0.350672
-0.156574,0.350034
-0.157394,0.349393
-0.158213,0.348749
-0.159031,0.348103
-0.159847,0.347455
-0.160663,0.346803
-0.161477,0.346149
-0.16229,0.345493
-0.163102,0.344834
-0.163912,0.344172
-0.164722,0.343507
-0.16553,0.34284
-0.166337,0.342171
-0.167142,0.341499
-0.167946,0.340824
-0.168749,0.340146
-0.169551,0.339466
-0.170351,0.338783
-0.17115,0.338098
-0.171948,0.33741
-0.172744,0.336719
-0.173539,0.336026
-0.174333,0.33533
-0.175125,0.334631
-0.175916,0.33393
-0.176706,0.333227
-0.177494,0.33252
-0.17828,0.331811
-0.179066,0.3311
-0.17985,0.330385
-0.180632,0.329668
-0.181413,0.328949
-0.182193,0.328227
-0.182971,0.327502
-0.183747,0.326775
-0.184523,0.326045
-0.185296,0.325312
-0.186069,0.324577
-0.186839,0.323839
-0.187608,0.323098
-0.188376,0.322355
-0.189142,0.32161
-0.189907,0.320861
-0.19067,0.32011
-0.191431,0.319357
-0.192191,0.3186
-0.19295,0.317842
-0.193706,0.31708
-0.194462,0.316316
-0.195215,0.315549
-0.195967,0.31478
-0.196717,0.314008
-0.197466,0.313234
-0.198213,0.312457
-0.198958,0.311677
-0.199702,0.310895
-0.200444,0.31011
-0.201184,0.309322
-0.201923,0.308532
-0.20266,0.307739
-0.203395,0.306944
-0.204129,0.306146
-0.20486,0.305345
-0.20559,0.304542
-0.206319,0.303736
-0.207045,0.302928
-0.20777,0.302117
-0.208493,0.301303
-0.209214,0.300487
-0.209933,0.299668
-0.210651,0.298846
-0.211366,0.298022
-0.21208,0.297196
-0.212792,0.296367
-0.213502,0.295535
-0.21421,0.294701
-0.214917,0.293864
-0.215621,0.293024
-0.216324,0.292182
-0.217024,0.291337
-0.217723,0.29049
-0.21842,0.28964
-0.219115,0.288788
-0.219808,0.287933
-0.220499,0.287075
-0.221188,0.286215
-0.221874,0.285352
-0.222559,0.284487
-0.223242,0.283619
-0.223923,0.282748
-0.224602,0.281876
-0.225279,0.281
-0.225954,0.280122
-0.226627,0.279241
-0.227297,0.278358
-0.227966,0.277472
-0.228633,0.276584
-0.229297,0.275693
-0.229959,0.2748
-0.230619,0.273904
-0.231277,0.273005
-0.231933,0.272104
-0.232587,0.271201
-0.233239,0.270294
-0.233888,0.269386
-0.234535,0.268475
-0.23518,0.267561
-0.235823,0.266645
-0.236463,0.265726
-0.237102,0.264805
-0.237738,0.263881
-0.238372,0.262955
-0.239003,0.262026
-0.239632,0.261095
-0.240259,0.260161
-0.240884,0.259225
-0.241506,0.258286
-0.242126,0.257345
-0.242744,0.256401
-0.243359,0.255455
-0.243972,0.254506
-0.244582,0.253555
-0.245191,0.252601
-0.245796,0.251645
-0.2464,0.250687
-0.247001,0.249726
-0.247599,0.248762
-0.248195,0.247796
-0.248789,0.246828
-0.24938,0.245857
-0.249969,0.244884
-0.250555,0.243908
-0.251138,0.24293
-0.25172,0.241949
-0.252298,0.240966
-0.252874,0.239981
-0.253448,0.238993
-0.254019,0.238002
-0.254587,0.23701
-0.255153,0.236015
-0.255716,0.235017
-0.256277,0.234017
-0.256835,0.233015
-0.25739,0.23201
-0.257943,0.231003
-0.258493,0.229994
-0.25904,0.228982
-0.259585,0.227967
-0.260127,0.226951
-0.260666,0.225932
-0.261203,0.224911
-0.261737,0.223887
-0.262268,0.222861
-0.262796,0.221833
-0.263322,0.220802
-0.263844,0.219769
-0.264364,0.218734
-0.264882,0.217696
-0.265396,0.216656
-0.265908,0.215614
-0.266416,0.214569
-0.266922,0.213522
-0.267425,0.212473
-0.267925,0.211422
-0.268423,0.210368
-0.268917,0.209312
-0.269408,0.208254
-0.269897,0.207193
-0.270382,0.206131
-0.270865,0.205066
-0.271345,0.203998
-0.271821,0.202929
-0.272295,0.201857
-0.272766,0.200783
-0.273233,0.199707
-0.273698,0.198628
-0.27416,0.197548
-0.274618,0.196465
-0.275074,0.19538
-0.275526,0.194293
-0.275976,0.193204
-0.276422,0.192112
-0.276865,0.191018
-0.277305,0.189923
-0.277742,0.188825
-0.278175,0.187724
-0.278606,0.186622
-0.279033,0.185518
-0.279458,0.184411
-0.279879,0.183303
-0.280296,0.182192
-0.280711,0.181079
-0.281122,0.179964
-0.28153,0.178847
-0.281935,0.177728
-0.282336,0.176607
-0.282735,0.175484
-0.28313,0.174358
-0.283521,0.173231
-0.283909,0.172102
-0.284294,0.17097
-0.284676,0.169837
-0.285054,0.168702
-0.285429,0.167564
-0.2858,0.166425
-0.286168,0.165284
-0.286533,0.16414
-0.286894,0.162995
-0.287252,0.161848
-0.287606,0.160699
-0.287957,0.159547
-0.288304,0.158394
-0.288648,0.157239
-0.288988,0.156083
-0.289325,0.154924
-0.289659,0.153763
-0.289988,0.152601
-0.290315,0.151436
-0.290637,0.15027
-0.290956,0.149102
-0.291272,0.147932
-0.291583,0.14676
-0.291892,0.145586
-0.292196,0.144411
-0.292497,0.143234
-0.292794,0.142055
-0.293088,0.140874
-0.293378,0.139691
-0.293664,0.138507
-0.293947,0.137321
-0.294226,0.136133
-0.294501,0.134943
-0.294772,0.133752
-0.295039,0.132559
-0.295303,0.131364
-0.295563,0.130168
-0.29582,0.12897
-0.296072,0.12777
-0.29632,0.126569
-0.296565,0.125366
-0.296806,0.124161
-0.297043,0.122955
-0.297276,0.121747
-0.297506,0.120538
-0.297731,0.119327
-0.297953,0.118114
-0.29817,0.1169
-0.298384,0.115684
-0.298593,0.114467
-0.298799,0.113249
-0.299001,0.112028
-0.299199,0.110807
-0.299392,0.109583
-0.299582,0.108359
-0.299768,0.107133
-0.29995,0.105905
-0.300127,0.104676
-0.300301,0.103446
-0.300471,0.102214
-0.300636,0.100981
-0.300798,0.0997464
-0.300955,0.0985105
-0.301108,0.0972732
-0.301257,0.0960346
-0.301402,0.0947947
-0.301543,0.0935535
-0.301679,0.092311
-0.301812,0.0910672
-0.30194,0.0898222
-0.302064,0.0885759
-0.302184,0.0873284
-0.3023,0.0860796
-0.302411,0.0848297
-0.302518,0.0835786
-0.302621,0.0823262
-0.30272,0.0810728
-0.302814,0.0798181
-0.302904,0.0785624
-0.30299,0.0773055
-0.303071,0.0760476
-0.303148,0.0747885
-0.303221,0.0735284
-0.303289,0.0722672
-0.303354,0.071005
-0.303413,0.0697418
-0.303469,0.0684775
-0.303519,0.0672123
-0.303566,0.0659461
-0.303608,0.0646789
-0.303646,0.0634108
-0.303679,0.0621418
-0.303708,0.0608718
-0.303732,0.059601
-0.303752,0.0583293
-0.303768,0.0570567
-0.303779,0.0557833
-0.303785,0.0545091
-0.303787,0.053234
-0.303784,0.0519582
-0.303777,0.0506816
-0.303766,0.0494042
-0.303749,0.0481261
-0.303729,0.0468472
-0.303703,0.0455677
-0.303673,0.0442875
-0.303639,0.0430066
-0.3036,0.041725
-0.303556,0.0404428
-0.303508,0.0391601
-0.303455,0.0378767
-0.303397,0.0365927
-0.303335,0.0353082
-0.303268,0.0340231
-0.303197,0.0327375
-0.30312,0.0314514
-0.30304,0.0301648
-0.302954,0.0288777
-0.302864,0.0275902
-0.302769,0.0263023
-0.302669,0.025014
-0.302564,0.0237252
-0.302455,0.0224361
-0.302341,0.0211467
-0.302223,0.0198569
-0.302099,0.0185668
-0.301971,0.0172764
-0.301838,0.0159857
-0.3017,0.0146948
-0.301558,0.0134037
-0.30141,0.0121123
-0.301258,0.0108207
-0.301101,0.00952899
-0.300939,0.0082371
-0.300772,0.00694508
-0.300601,0.00565295
-0.300425,0.00436073
-0.300243,0.00306844
-0.300057,0.00177609
-0.299866,0.000483722
-0.29967,-0.000808657
-0.29947,-0.00210102
-0.299264,-0.00339336
-0.299054,-0.00468563
-0.298838,-0.00597783
-0.298618,-0.00726993
-0.298392,-0.00856191
-0.298162,-0.00985375
-0.297927,-0.0111454
-0.297687,-0.0124369
-0.297442,-0.0137282
-0.297192,-0.0150193
-0.296937,-0.0163101
-0.296677,-0.0176006
-0.296413,-0.0188908
-0.296143,-0.0201808
-0.295868,-0.0214704
-0.295588,-0.0227596
-0.295303,-0.0240484
-0.295014,-0.0253368
-0.294719,-0.0266249
-0.294419,-0.0279124
-0.294114,-0.0291995
-0.293805,-0.0304861
-0.29349,-0.0317721
-0.29317,-0.0330576
-0.292845,-0.0343426
-0.292515,-0.0356269
-0.292181,-0.0369107
-0.291841,-0.0381938
-0.291496,-0.0394762
-0.291146,-0.040758
-0.290791,-0.0420391
-0.29043,-0.0433194
-0.290065,-0.044599
-0.289695,-0.0458778
-0.28932,-0.0471558
-0.288939,-0.0484329
-0.288554,-0.0497092
-0.288164,-0.0509847
-0.287768,-0.0522592
-0.287367,-0.0535329
-0.286962,-0.0548056
-0.286551,-0.0560773
-0.286135,-0.057348
-0.285714,-0.0586177
-0.285288,-0.0598864
-0.284857,-0.061154
-0.284421,-0.0624205
-0.28398,-0.0636859
-0.283533,-0.0649501
-0.283082,-0.0662132
-0.282625,-0.0674751
-0.282164,-0.0687358
-0.281697,-0.0699952
-0.281225,-0.0712534
-0.280749,-0.0725103
-0.280267,-0.0737659
-0.27978,-0.0750201
-0.279287,-0.076273
-0.27879,-0.0775244
-0.278288,-0.0787745
-0.277781,-0.0800231
-0.277268,-0.0812703
-0.276751,-0.082516
-0.276228,-0.0837601
-0.2757,-0.0850028
-0.275168,-0.0862438
-0.27463,-0.0874833
-0.274087,-0.0887211
-0.273539,-0.0899573
-0.272986,-0.0911919
-0.272428,-0.0924247
-0.271864,-0.0936559
-0.271296,-0.0948852
-0.270723,-0.0961129
-0.270145,-0.0973387
-0.269561,-0.0985627
-0.268973,-0.0997848
-0.268379,-0.101005
-0.267781,-0.102224
-0.267177,-0.10344
-0.266568,-0.104655
-0.265955,-0.105867
-0.265336,-0.107078
-0.264712,-0.108286
-0.264084,-0.109493
-0.26345,-0.110697
-0.262811,-0.111899
-0.262168,-0.113099
-0.261519,-0.114297
-0.260865,-0.115493
-0.260207,-0.116687
-0.259543,-0.117878
-0.258874,-0.119067
-0.258201,-0.120254
-0.257522,-0.121439
-0.256839,-0.122621
-0.256151,-0.123801
-0.255457,-0.124978
-0.254759,-0.126153
-0.254056,-0.127326
-0.253348,-0.128496
-0.252635,-0.129664
-0.251917,-0.130829
-0.251194,-0.131992
-0.250466,-0.133152
-0.249734,-0.134309
-0.248996,-0.135464
-0.248254,-0.136616
-0.247507,-0.137766
-0.246755,-0.138913
-0.245998,-0.140057
-0.245237,-0.141198
-0.24447,-0.142337
-0.243699,-0.143473
-0.242923,-0.144606
-0.242143,-0.145736
-0.241357,-0.146863
-0.240567,-0.147988
-0.239772,-0.149109
-0.238972,-0.150228
-0.238168,-0.151343
-0.237359,-0.152456
-0.236545,-0.153566
-0.235726,-0.154672
-0.234903,-0.155776
-0.234075,-0.156876
-0.233243,-0.157973
-0.232405,-0.159067
-0.231564,-0.160158
-0.230717,-0.161246
-0.229866,-0.162331
-0.229011,-0.163412
-0.22815,-0.16449
-0.227286,-0.165565
-0.226416,-0.166636
-0.225543,-0.167704
-0.224664,-0.168769
-0.223782,-0.169831
-0.222894,-0.170888
-0.222002,-0.171943
-0.221106,-0.172994
-0.220206,-0.174042
-0.2193,-0.175086
-0.218391,-0.176126
-0.217477,-0.177163
-0.216559,-0.178197
-0.215636,-0.179227
-0.214709,-0.180253
-0.213777,-0.181276
-0.212842,-0.182295
-0.211902,-0.18331
-0.210957,-0.184321
-0.210009,-0.185329
-0.209056,-0.186333
-0.208099,-0.187333
-0.207138,-0.18833
-0.206172,-0.189323
-0.205203,-0.190311
-0.204229,-0.191296
-0.203251,-0.192277
-0.202269,-0.193255
-0.201282,-0.194228
-0.200292,-0.195197
-0.199298,-0.196162
-0.198299,-0.197124
-0.197297,-0.198081
-0.19629,-0.199034
-0.19528,-0.199983
-0.194265,-0.200929
-0.193247,-0.20187
-0.192224,-0.202807
-0.191198,-0.203739
-0.190168,-0.204668
-0.189134,-0.205592
-0.188096,-0.206513
-0.187054,-0.207429
-0.186008,-0.20834
-0.184959,-0.209248
-0.183906,-0.210151
-0.182849,-0.21105
-0.181788,-0.211945
-0.180723,-0.212835
-0.179655,-0.213721
-0.178583,-0.214602
-0.177508,-0.215479
-0.176429,-0.216352
-0.175346,-0.217221
-0.17426,-0.218084
-0.17317,-0.218944
-0.172076,-0.219799
-0.17098,-0.220649
-0.169879,-0.221495
-0.168775,-0.222336
-0.167668,-0.223173
-0.166557,-0.224005
-0.165443,-0.224833
-0.164325,-0.225656
-0.163204,-0.226475
-0.16208,-0.227288
-0.160952,-0.228097
-0.159821,-0.228902
-0.158687,-0.229702
-0.157549,-0.230497
-0.156409,-0.231287
-0.155265,-0.232073
-0.154118,-0.232854
-0.152968,-0.23363
-0.151814,-0.234401
-0.150658,-0.235168
-0.149498,-0.235929
-0.148336,-0.236686
-0.14717,-0.237438
-0.146001,-0.238186
-0.14483,-0.238928
-0.143655,-0.239665
-0.142478,-0.240398
-0.141297,-0.241126
-0.140114,-0.241848
-0.138928,-0.242566
-0.137739,-0.243279
-0.136547,-0.243987
-0.135353,-0.24469
-0.134155,-0.245388
-0.132955,-0.246081
-0.131752,-0.246769
-0.130547,-0.247452
-0.129339,-0.24813
-0.128128,-0.248803
-0.126915,-0.24947
-0.125699,-0.250133
-0.12448,-0.250791
-0.123259,-0.251443
-0.122036,-0.252091
-0.12081,-0.252733
-0.119582,-0.253371
-0.118351,-0.254003
-0.117118,-0.25463
-0.115882,-0.255252
-0.114644,-0.255868
-0.113404,-0.25648
-0.112161,-0.257086
-0.110917,-0.257687
-0.10967,-0.258283
-0.10842,-0.258874
-0.107169,-0.25946
-0.105915,-0.26004
-0.10466,-0.260615
-0.103402,-0.261185
-0.102142,-0.26175
-0.10088,-0.262309
-0.0996161,-0.262863
-0.0983502,-0.263412
-0.0970823,-0.263956
-0.0958124,-0.264494
-0.0945407,-0.265027
-0.093267,-0.265555
-0.0919915,-0.266078
-0.0907142,-0.266595
-0.089435,-0.267107
-0.0881541,-0.267613
-0.0868715,-0.268114
-0.0855871,-0.26861
-0.084301,-0.269101
-0.0830132,-0.269586
-0.0817238,-0.270066
-0.0804328,-0.270541
-0.0791402,-0.27101
-0.077846,-0.271474
-0.0765503,-0.271932
-0.075253,-0.272385
-0.0739543,-0.272833
-0.0726542,-0.273276
-0.0713526,-0.273713
-0.0700496,-0.274144
-0.0687453,-0.274571
-0.0674396,-0.274992
-0.0661325,-0.275407
-0.0648242,-0.275817
-0.0635146,-0.276222
-0.0622038,-0.276622
-0.0608918,-0.277016
-0.0595786,-0.277404
-0.0582642,-0.277788
-0.0569487,-0.278165
-0.0556321,-0.278538
-0.0543144,-0.278905
-0.0529957,-0.279267
-0.0516759,-0.279623
-0.0503552,-0.279974
-0.0490334,-0.280319
-0.0477108,-0.280659
-0.0463872,-0.280994
-0.0450627,-0.281323
-0.0437374,-0.281647
-0.0424112,-0.281966
-0.0410842,-0.282279
-0.0397564,-0.282587
-0.0384279,-0.282889
-0.0370986,-0.283186
-0.0357686,-0.283478
-0.034438,-0.283764
-0.0331067,-0.284045
-0.0317748,-0.28432
-0.0304422,-0.28459
-0.0291091,-0.284855
-0.0277755,-0.285114
-0.0264413,-0.285368
-0.0251066,-0.285617
-0.0237715,-0.28586
-0.0224359,-0.286098
-0.0210998,-0.28633
-0.0197634,-0.286557
-0.0184267,-0.286779
-0.0170895,-0.286995
-0.0157521,-0.287206
-0.0144144,-0.287412
-0.0130764,-0.287612
-0.0117381,-0.287807
-0.0103997,-0.287997
-0.009061,-0.288182
-0.00772218,-0.288361
-0.00638322,-0.288534
-0.00504414,-0.288703
-0.00370497,-0.288866
-0.00236572,-0.289024
-0.00102644,-0.289177
0.000312862,-0.289324
0.00165216,-0.289466
0.00299143,-0.289603
0.00433064,-0.289734
0.00566977,-0.28986
0.0070088,-0.289981
0.00834771,-0.290097
0.00968646,-0.290207
0.011025,-0.290313
0.0123634,-0.290413
0.0137016,-0.290507
0.0150395,-0.290597
0.0163771,-0.290681
0.0177145,-0.290761
0.0190515,-0.290835
0.0203882,-0.290903
0.0217245,-0.290967
0.0230605,-0.291025
0.024396,-0.291079
0.0257311,-0.291127
0.0270658,-0.29117
0.0283999,-0.291208
0.0297336,-0.29124
0.0310668,-0.291268
0.0323994,-0.291291
0.0337314,-0.291308
0.0350629,-0.29132
0.0363937,-0.291327
0.0377239,-0.29133
0.0390535,-0.291327
0.0403823,-0.291319
0.0417105,-0.291306
0.043038,-0.291288
0.0443647,-0.291265
0.0456906,-0.291237
0.0470158,-0.291204
0.0483401,-0.291166
0.0496636,-0.291122
0.0509863,-0.291074
0.0523081,-0.291021
0.0536291,-0.290964
0.0549491,-0.290901
0.0562681,-0.290833
0.0575863,-0.29076
0.0589034,-0.290682
0.0602196,-0.2906
0.0615347,-0.290513
0.0628488,-0.29042
0.0641619,-0.290323
0.0654739,-0.290221
0.0667848,-0.290114
0.0680946,-0.290002
0.0694032,-0.289886
0.0707107,-0.289765
0.072017,-0.289639
0.0733222,-0.289508
0.0746261,-0.289372
0.0759288,-0.289232
0.0772303,-0.289086
0.0785305,-0.288936
0.0798294,-0.288782
0.081127,-0.288622
0.0824233,-0.288458
0.0837182,-0.28829
0.0850118,-0.288116
0.086304,-0.287938
0.0875949,-0.287755
0.0888843,-0.287568
0.0901722,-0.287376
0.0914588,-0.28718
0.0927439,-0.286978
0.0940274,-0.286773
0.0953095,-0.286562
0.0965901,-0.286347
0.0978692,-0.286128
0.0991466,-0.285904
0.100423,-0.285675
0.101697,-0.285442
0.10297,-0.285205
0.104241,-0.284963
0.10551,-0.284717
0.106778,-0.284466
0.108044,-0.28421
0.109309,-0.283951
0.110572,-0.283686
0.111833,-0.283418
0.113092,-0.283145
0.11435,-0.282868
0.115605,-0.282586
0.11686,-0.2823
0.118112,-0.28201
0.119362,-0.281715
0.120611,-0.281416
0.121858,-0.281113
0.123103,-0.280806
0.124346,-0.280494
0.125587,-0.280178
0.126826,-0.279858
0.128064,-0.279533
0.129299,-0.279205
0.130533,-0.278872
0.131765,-0.278535
0.132994,-0.278194
0.134222,-0.277848
0.135448,-0.277499
0.136671,-0.277146
0.137893,-0.276788
0.139112,-0.276426
0.14033,-0.276061
0.141546,-0.275691
0.142759,-0.275317
0.14397,-0.274939
0.14518,-0.274557
0.146387,-0.274171
0.147592,-0.273782
0.148795,-0.273388
0.149995,-0.27299
0.151194,-0.272588
0.15239,-0.272183
0.153584,-0.271773
0.154776,-0.27136
0.155966,-0.270943
0.157154,-0.270521
0.158339,-0.270096
0.159522,-0.269668
0.160703,-0.269235
0.161882,-0.268799
0.163058,-0.268358
0.164232,-0.267914
0.165404,-0.267467
0.166573,-0.267015
0.16774,-0.26656
0.168905,-0.266101
0.170067,-0.265639
0.171227,-0.265172
0.172385,-0.264703
0.17354,-0.264229
0.174693,-0.263752
0.175844,-0.263271
0.176992,-0.262787
0.178138,-0.262299
0.179281,-0.261807
0.180422,-0.261312
0.18156,-0.260813
0.182696,-0.260311
0.183829,-0.259805
0.18496,-0.259296
0.186089,-0.258783
0.187215,-0.258267
0.188339,-0.257748
0.18946,-0.257225
0.190578,-0.256698
0.191694,-0.256168
0.192807,-0.255635
0.193918,-0.255098
0.195027,-0.254558
0.196132,-0.254015
0.197236,-0.253468
0.198336,-0.252918
0.199434,-0.252365
0.20053,-0.251809
0.201623,-0.251249
0.202713,-0.250686
0.2038,-0.250119
0.204885,-0.24955
0.205968,-0.248977
0.207047,-0.248401
0.208125,-0.247822
0.209199,-0.24724
0.210271,-0.246654
0.21134,-0.246066
0.212406,-0.245474
0.21347,-0.244879
0.214531,-0.244282
0.215589,-0.243681
0.216645,-0.243077
0.217698,-0.24247
0.218748,-0.24186
0.219795,-0.241246
0.22084,-0.24063
0.221882,-0.240011
0.222921,-0.239389
0.223958,-0.238764
0.224992,-0.238136
0.226023,-0.237506
0.227051,-0.236872
0.228076,-0.236235
0.229099,-0.235596
0.230119,-0.234953
0.231136,-0.234308
0.23215,-0.23366
0.233162,-0.233009
0.23417,-0.232356
0.235176,-0.231699
0.236179,-0.23104
0.23718,-0.230378
0.238177,-0.229713
0.239172,-0.229046
0.240163,-0.228375
0.241152,-0.227703
0.242138,-0.227027
0.243122,-0.226349
0.244102,-0.225668
0.245079,-0.224984
0.246054,-0.224298
0.247026,-0.223609
0.247995,-0.222918
0.248961,-0.222224
0.249924,-0.221527
0.250884,-0.220828
0.251841,-0.220126
0.252796,-0.219422
0.253747,-0.218716
0.254696,-0.218006
0.255642,-0.217295
0.256585,-0.21658
0.257524,-0.215864
0.258461,-0.215145
0.259396,-0.214423
0.260327,-0.213699
0.261255,-0.212973
0.26218,-0.212244
0.263103,-0.211513
0.264022,-0.21078
0.264939,-0.210044
0.265852,-0.209306
0.266763,-0.208565
0.26767,-0.207822
0.268575,-0.207077
0.269477,-0.20633
0.270376,-0.20558
0.271271,-0.204829
0.272164,-0.204075
0.273054,-0.203318
